cluster_id,article_title,paragraph_index,representative_span,source_count,candidate_count,accept_score,threshold,accepted,final_category,final_subcategory,sources
new american and more whats trending on denvers __p0__c1,new american and more: what's trending on denver's food scene?,0,"which spots are extra hot, right now.",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
new american and more whats trending on denvers __p1__c1,new american and more: what's trending on denver's food scene?,1,is a hot topic according to Yelp review data.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
new american and more whats trending on denvers __p1__c2,new american and more: what's trending on denver's food scene?,1,is also making waves.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
new american and more whats trending on denvers __p2__c1,new american and more: what's trending on denver's food scene?,2,is currently on the upswing in the sandwich category on Yelp.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
new american and more whats trending on denvers __p2__c2,new american and more: what's trending on denver's food scene?,2,the city's buzziest Italian spot by the numbers.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
foxs ed henry to kyle kashuv on past racist anti__p0__c1,"Fox's Ed Henry to Kyle Kashuv on past racist, anti-Semitic language: 'What were you thinking?'",0,"""offensive,"" ""inflammatory"" and ""idiotic,""",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
foxs ed henry to kyle kashuv on past racist anti__p1__c1,"Fox's Ed Henry to Kyle Kashuv on past racist, anti-Semitic language: 'What were you thinking?'",1,"how do we know that you're not just saying 'Oh, I didn't mean it?'",2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
foxs ed henry to kyle kashuv on past racist anti__p1__c2,"Fox's Ed Henry to Kyle Kashuv on past racist, anti-Semitic language: 'What were you thinking?'",1,How do we know that you've really changed?,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
foxs ed henry to kyle kashuv on past racist anti__p2__c1,"Fox's Ed Henry to Kyle Kashuv on past racist, anti-Semitic language: 'What were you thinking?'",2,"immaturely, like idiotic children.",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
latin american festivals youve never tried__p2__c1,latin american festivals you've never tried,2,The so-called Snow Star Festival,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
latin american festivals youve never tried__p3__c1,latin american festivals you've never tried,3,"6-pound, 20-inch monster radishes",1,2,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
metro council passes controversial budget in 241__p0__c1,metro council passes controversial budget in 24-1 vote,0,the voice of the people,2,4,0.564103,0.5,True,Persuasive Propaganda,bandwagon,adjudicated_prompt2|gpt5mini_prompt5
trump congratulates navy seal for acquittal on w__p0__c1,Trump congratulates Navy SEAL for acquittal on war crimes charges: 'Glad I could help!',0,tried to frame me as a criminal,3,3,0.820513,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
john dean on trump calling him a loser and sleaz__p0__c1,John Dean on Trump calling him a 'loser' and 'sleazebag': 'I'm honored to be on his enemies list',0,"""sleazebag attorney.""",3,3,0.74359,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gpt5mini_prompt5
john dean on trump calling him a loser and sleaz__p0__c2,John Dean on Trump calling him a 'loser' and 'sleazebag': 'I'm honored to be on his enemies list',0,the threat he is to this country,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
john dean on trump calling him a loser and sleaz__p1__c1,John Dean on Trump calling him a 'loser' and 'sleazebag': 'I'm honored to be on his enemies list',1,"called them ""flamethrowers"" and",2,2,0.564103,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gpt5mini_prompt5
renting in milwaukee what will 800 get you__p2__c1,renting in milwaukee: what will $800 get you?,2,"is a ""walker's paradise,""",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
renting in milwaukee what will 800 get you__p2__c2,renting in milwaukee: what will $800 get you?,2,"is a ""biker's paradise""",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
kim jong un may use summit with xi to send nuke __p0__c1,"Kim Jong Un may use summit with Xi to send nuke deal message to Trump, defector says",0,the Hermit Kingdom's hotly-disputed nuclear program,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
attorney for journalist attacked by antifa says __p0__c1,Attorney for journalist attacked by Antifa says she plans to 'sue everybody' the law permits,0,right-wing hate group Proud Boys,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
attorney for journalist attacked by antifa says __p0__c2,Attorney for journalist attacked by Antifa says she plans to 'sue everybody' the law permits,0,COMPLETE ANARCHY AND LAWLESSNESS,3,3,0.820513,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
attorney for journalist attacked by antifa says __p1__c1,Attorney for journalist attacked by Antifa says she plans to 'sue everybody' the law permits,1,policing is so bad,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
attorney for journalist attacked by antifa says __p2__c1,Attorney for journalist attacked by Antifa says she plans to 'sue everybody' the law permits,2,empty platitudes,3,3,0.820513,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
attorney for journalist attacked by antifa says __p2__c2,Attorney for journalist attacked by Antifa says she plans to 'sue everybody' the law permits,2,This cannot go on in America,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
trump hits polling on fox news something weird g__p0__c1,Trump hits polling on Fox News: 'Something weird going on at Fox',0,Crooked Hillary,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump hits polling on fox news something weird g__p0__c2,Trump hits polling on Fox News: 'Something weird going on at Fox',0,Something weird going on at Fox,3,3,0.820513,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump hits polling on fox news something weird g__p0__c3,Trump hits polling on Fox News: 'Something weird going on at Fox',0,More Fake News,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump hits polling on fox news something weird g__p1__c1,Trump hits polling on Fox News: 'Something weird going on at Fox',1,only fake polls,2,2,0.538462,0.5,True,Persuasive Propaganda,doubt,gemini_flash_prompt5|gpt5mini_prompt5
trump hits polling on fox news something weird g__p1__c2,Trump hits polling on Fox News: 'Something weird going on at Fox',1,Motley Crew,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump hits polling on fox news something weird g__p1__c3,Trump hits polling on Fox News: 'Something weird going on at Fox',1,MAKE AMERICA GREAT AGAIN!,3,3,0.820513,0.5,True,Persuasive Propaganda,slogans,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
fox newss shep smith calls out trump joking with__p0__c1,Fox News's Shep Smith calls out Trump joking with Putin: Russian treatment of journalists 'not exactly the same',0,history of ordering the murders of journalists,1,1,0.282051,0.5,False,Inflammatory Language,demonization,gpt5mini_prompt5
fox newss shep smith calls out trump joking with__p0__c2,Fox News's Shep Smith calls out Trump joking with Putin: Russian treatment of journalists 'not exactly the same',0,Fake news,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
fox newss shep smith calls out trump joking with__p1__c1,Fox News's Shep Smith calls out Trump joking with Putin: Russian treatment of journalists 'not exactly the same',1,enemy of the people,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
man says he killed black teen for listening to r__p0__c1,man says he killed black teen for listening to rap music. activists want #justiceforelijah,0,people who listen to rap music are a threat to him and the community,2,2,0.564103,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gpt5mini_prompt5
man says he killed black teen for listening to r__p3__c1,man says he killed black teen for listening to rap music. activists want #justiceforelijah,3,music. Activists want #JusticeforElijah,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,gpt5mini_prompt5
gop lawmaker suggests colin kaepernick move to a__p1__c1,GOP lawmaker suggests Colin Kaepernick move to a different country,1,very radical people,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
missing utah girls uncle linked to disappearance__p1__c1,"Missing Utah girl's uncle linked to disappearance by evidence, been 'quite deceitful,' police say",1,Everything he has done has been quite deceitful,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,gemini_flash_prompt5|gpt5mini_prompt5
eiffel tower closed until further notice after c__p2__c1,Eiffel Tower closed 'until further notice' after climber scales iconic Paris attraction,2,drew a massive response of police and firefighters,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
ny woman 53 died on vacation in dominican republ__p1__c1,"NY woman, 53, died on vacation in Dominican Republic; son demands answers",1,not being held accountable for the past transgressions,2,2,0.564103,0.5,True,Inflammatory Language,scapegoating,adjudicated_prompt2|gpt5mini_prompt5
cruz adds context after kaepernick quotes from f__p0__c1,Cruz adds 'context' after Kaepernick quotes from Frederick Douglass 'Fourth of July' speech,0,guilty of practices more shocking and bloody,2,2,0.564103,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gpt5mini_prompt5
cruz adds context after kaepernick quotes from f__p2__c1,Cruz adds 'context' after Kaepernick quotes from Frederick Douglass 'Fourth of July' speech,2,"READ THE ENTIRE SPEECH; it is powerful, inspirational, and historically important",1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,gpt5mini_prompt5
gabbard was most searched democratic candidate a__p0__c1,Gabbard was most searched Democratic candidate after debate despite getting third-lowest speaking time,0,this president and his chicken hawk cabinet,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
gabbard was most searched democratic candidate a__p2__c1,Gabbard was most searched Democratic candidate after debate despite getting third-lowest speaking time,2,It's clear who MSNBC wants to be president,2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
looking ruff scamp the tramp wins worlds ugliest__p0__c1,"looking ruff! scamp the tramp wins world's ugliest dog contest beating 18 other pooches who showed off their droopy tongues, bowed legs and perpetually confused looks",0,"The bug-eyed, dreadlocked pooch took top honors",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
looking ruff scamp the tramp wins worlds ugliest__p3__c1,"looking ruff! scamp the tramp wins world's ugliest dog contest beating 18 other pooches who showed off their droopy tongues, bowed legs and perpetually confused looks",3,seized from unscrupulous breeders,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
trump says any war with iran would not last very__p0__c1,"Trump says any war with Iran 'would not last very long,' but he still hopes for no conflict",0,"""great and overwhelming force"" and ""obliteration.""",2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
trump says any war with iran would not last very__p0__c2,"Trump says any war with Iran 'would not last very long,' but he still hopes for no conflict",0,"I decided not to kill a lot of Iranians,",1,1,0.282051,0.5,False,Inflammatory Language,demonization,gpt5mini_prompt5
trump says any war with iran would not last very__p1__c1,"Trump says any war with Iran 'would not last very long,' but he still hopes for no conflict",1,"Iran leadership doesn't understand the words 'nice' or 'compassion,' they never have",3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump says any war with iran would not last very__p2__c1,"Trump says any war with Iran 'would not last very long,' but he still hopes for no conflict",2,outrageous and idiotic,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,gemini_flash_prompt5|gpt5mini_prompt5
trump says any war with iran would not last very__p2__c2,"Trump says any war with Iran 'would not last very long,' but he still hopes for no conflict",2,"suffering from a ""mental illness.""",3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
fox news host tucker carlson says kim jong uns a__p0__c1,"Fox News host Tucker Carlson says Kim Jong Un's atrocities in North Korea are part of the job, as ruling a country 'means killing people'",0,North Korean dictator Kim Jong Un,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,gemini_flash_prompt5|gpt5mini_prompt5
fox news host tucker carlson says kim jong uns a__p0__c2,"Fox News host Tucker Carlson says Kim Jong Un's atrocities in North Korea are part of the job, as ruling a country 'means killing people'",0,it means killing people,1,1,0.282051,0.5,False,Inflammatory Language,demonization,gpt5mini_prompt5
fox news host tucker carlson says kim jong uns a__p1__c1,"Fox News host Tucker Carlson says Kim Jong Un's atrocities in North Korea are part of the job, as ruling a country 'means killing people'",1,immigrants have 'plundered' the US,3,3,0.820513,0.5,True,Inflammatory Language,scapegoating,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
fox news host tucker carlson says kim jong uns a__p1__c2,"Fox News host Tucker Carlson says Kim Jong Un's atrocities in North Korea are part of the job, as ruling a country 'means killing people'",1,the last real Stalinist regime in the world,2,2,0.461538,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5|gpt5mini_prompt5
fox news host tucker carlson says kim jong uns a__p1__c3,"Fox News host Tucker Carlson says Kim Jong Un's atrocities in North Korea are part of the job, as ruling a country 'means killing people'",1,It's a disgusting place,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
donald trumps criminal justice reform shows resu__p0__c1,donald trump's criminal justice reform shows results,0,does nothing to rehabilitate.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
donald trumps criminal justice reform shows resu__p2__c1,donald trump's criminal justice reform shows results,2,many years behind bars accomplishing nothing,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
donald trumps criminal justice reform shows resu__p2__c2,donald trump's criminal justice reform shows results,2,"appear ""soft on crime,""",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
donald trumps criminal justice reform shows resu__p3__c1,donald trump's criminal justice reform shows results,3,a system for warehousing human beings,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
fox  friends host on detained children these are__p0__c1,'Fox & Friends' host on detained children: 'These aren't our kids',0,more important than 'people in our country who pay taxes and have needs as well.',2,2,0.538462,0.5,True,Inflammatory Language,scapegoating,gemini_flash_prompt5|gpt5mini_prompt5
fox  friends host on detained children these are__p0__c2,'Fox & Friends' host on detained children: 'These aren't our kids',0,in case it's MS-13 or drugs,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
fox  friends host on detained children these are__p0__c3,'Fox & Friends' host on detained children: 'These aren't our kids',0,these aren't our kids,3,3,0.717949,0.5,True,Inflammatory Language,name-calling,claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
purple heart found among housewares donated to t__p1__c1,Purple Heart Found Among Housewares Donated To Tucson Goodwill,1,"If you can think of it, we've probably gotten it here",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
federal judge sides with house democrats over su__p1__c1,Federal judge sides with House Democrats over subpoena for Trump's financial records,1,"an ""unconstitutional attempt to exercise 'the powers of law enforcement'""",1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
federal judge sides with house democrats over su__p1__c2,Federal judge sides with House Democrats over subpoena for Trump's financial records,1,lacks a legitimate legislative purpose,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
its a fascist statement trump swipes back at pel__p0__c1,'It's a fascist statement': Trump swipes back at Pelosi over charges of criminal conduct,0,she's allowing drug dealers and gang members into our country,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
its a fascist statement trump swipes back at pel__p0__c2,'It's a fascist statement': Trump swipes back at Pelosi over charges of criminal conduct,0,Her party got caught spying,2,2,0.564103,0.5,True,Inflammatory Language,scapegoating,adjudicated_prompt2|gpt5mini_prompt5
its a fascist statement trump swipes back at pel__p0__c3,'It's a fascist statement': Trump swipes back at Pelosi over charges of criminal conduct,0,It's a fascist statement,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
its a fascist statement trump swipes back at pel__p0__c4,'It's a fascist statement': Trump swipes back at Pelosi over charges of criminal conduct,0,fake pile of stuff,2,2,0.538462,0.5,True,Persuasive Propaganda,doubt,gemini_flash_prompt5|gpt5mini_prompt5
its a fascist statement trump swipes back at pel__p1__c1,'It's a fascist statement': Trump swipes back at Pelosi over charges of criminal conduct,1,one of the biggest cover-ups of any administration in the history of the United States,3,3,0.820513,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
harlem fire victims relatives sue nyc for 22 bil__p0__c1,Harlem fire victims' relatives sue NYC for $2.2 billion,0,a whopping $2.2 billion,3,3,0.74359,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5|gpt5mini_prompt5
harlem fire victims relatives sue nyc for 22 bil__p1__c1,Harlem fire victims' relatives sue NYC for $2.2 billion,1,There are still a lot of red flags and questions we haven't had answered yet.,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
week after debate biden and harris campaigns eng__p0__c1,"Week after debate, Biden and Harris campaigns engage in nasty Twitter feud over school busing",0,WE HAVE A PREDATOR LIVING IN THE WHITE HOUSE,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
week after debate biden and harris campaigns eng__p1__c1,"Week after debate, Biden and Harris campaigns engage in nasty Twitter feud over school busing",1,Senator Harris chose to distort Vice President Biden's position on busing,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
week after debate biden and harris campaigns eng__p1__c2,"Week after debate, Biden and Harris campaigns engage in nasty Twitter feud over school busing",1,asinine concept,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
buttigieg proposes national service plan to help__p0__c1,Buttigieg proposes national service plan to help unify the country,0,A New Call to Service,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,gpt5mini_prompt5
cal thomas censoring the census citizenship ques__p3__c1,"Cal Thomas: Censoring the census citizenship question is about politics, not the law",3,Democrats want the citizenship question left off the 2020 form so they can import more future voters,2,2,0.564103,0.5,True,Persuasive Propaganda,casual oversimplification,adjudicated_prompt2|gpt5mini_prompt5
cal thomas censoring the census citizenship ques__p3__c2,"Cal Thomas: Censoring the census citizenship question is about politics, not the law",3,"It is not only a disgrace, but national suicide",3,3,0.820513,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
fox  friends talks to some of the trump supporte__p1__c1,'Fox & Friends' talks to some of the Trump supporters camped out ahead of Florida rally: 'We are former Dems',1,There is nobody on the Democratic side who comes even close,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
fox  friends talks to some of the trump supporte__p1__c2,'Fox & Friends' talks to some of the Trump supporters camped out ahead of Florida rally: 'We are former Dems',1,clearly just making that up; it's nonsense,3,3,0.820513,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
fox  friends talks to some of the trump supporte__p1__c3,'Fox & Friends' talks to some of the Trump supporters camped out ahead of Florida rally: 'We are former Dems',1,beast on the campaign trail,2,2,0.564103,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gpt5mini_prompt5
house speaker robert deleo silent over nondisclo__p0__c1,house speaker robert deleo silent over nondisclosure agreements,0,an outright abuse of taxpayer dollars,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
house speaker robert deleo silent over nondisclo__p0__c2,house speaker robert deleo silent over nondisclosure agreements,0,These help perpetuate sexual abuse,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
house speaker robert deleo silent over nondisclo__p0__c3,house speaker robert deleo silent over nondisclosure agreements,0,The public should be outraged,3,3,0.820513,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
house speaker robert deleo silent over nondisclo__p1__c1,house speaker robert deleo silent over nondisclosure agreements,1,Having a NDA in government is contrary to a government being open and accessible,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
house oversight committee to vote on possible ke__p1__c1,House Oversight Committee to vote on possible Kellyanne Conway subpoena over Hatch Act controversy,1,violate her constitutional rights to free speech and due process.,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
house oversight committee to vote on possible ke__p1__c2,House Oversight Committee to vote on possible Kellyanne Conway subpoena over Hatch Act controversy,1,Her actions thus erode the principal foundation of our democratic system the rule of law,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
house oversight committee to vote on possible ke__p1__c3,House Oversight Committee to vote on possible Kellyanne Conway subpoena over Hatch Act controversy,1,Its decisions seem to be influenced by media pressure and liberal organizations,2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
house oversight committee to vote on possible ke__p1__c4,House Oversight Committee to vote on possible Kellyanne Conway subpoena over Hatch Act controversy,1,"Conway has been a ""repeat offender.""",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
gascón strongly considering running for la distr__p2__c1,gascón strongly considering running for la district attorney job,2,one-size-fits-all strategy to prosecution,1,1,0.282051,0.5,False,Persuasive Propaganda,casual oversimplification,gpt5mini_prompt5
gascón strongly considering running for la distr__p2__c2,gascón strongly considering running for la district attorney job,2,entire generations of brown and black men,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
brother of new jersey man who was found dead in __p0__c1,Brother of New Jersey man who was found dead in Dominican Republic hotel room: 'Something is off there',0,does not trust the Dominican authorities,2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
brother of new jersey man who was found dead in __p1__c1,Brother of New Jersey man who was found dead in Dominican Republic hotel room: 'Something is off there',1,Something is off there,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
white nationalist group interrupts detroit pride__p1__c1,"White nationalist group interrupts Detroit pride event, members appear to urinate on Israeli flag",1,"n-----s, homosexuals, Mexicans, Jews, or even child molesters",2,2,0.564103,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gpt5mini_prompt5
white nationalist group interrupts detroit pride__p1__c2,"White nationalist group interrupts Detroit pride event, members appear to urinate on Israeli flag",1,their sick cause,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
schools named after robert e lee are renaming th__p3__c1,schools named after robert e. lee are renaming themselves after other famous lees to avoid spending money on new signs   but that's not the only way districts have rebranded buildings named after confederate leaders,3,equivalent to erasing history,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
trump says democrats are handing out subpoenas l__p0__c1,Trump says Democrats are handing out subpoenas 'like they're cookies',0,hands out subpoenas like they're cookies,3,3,0.74359,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5|gpt5mini_prompt5
trump says democrats are handing out subpoenas l__p0__c2,Trump says Democrats are handing out subpoenas 'like they're cookies',0,The Democrats fight a dirtier fight,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump says democrats are handing out subpoenas l__p1__c1,Trump says Democrats are handing out subpoenas 'like they're cookies',1,the Mueller report exonerated him of any wrongdoing,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
trump says democrats are handing out subpoenas l__p1__c2,Trump says Democrats are handing out subpoenas 'like they're cookies',1,tailgate party of the country,2,2,0.564103,0.5,True,Persuasive Propaganda,slogans,adjudicated_prompt2|gpt5mini_prompt5
iowa workforce development manager to retire ami__p2__c1,iowa workforce development manager to retire amid dispute over bureau,2,chosen for their personal and political loyalty,2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
myrtle the turtle in boston playground has to go__p0__c1,Myrtle the Turtle in Boston playground has to go!,0,"the Myrtle the Turtle so-called ""play structure""",2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
myrtle the turtle in boston playground has to go__p0__c2,Myrtle the Turtle in Boston playground has to go!,0,an accident waiting to happen,4,4,1.0,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
myrtle the turtle in boston playground has to go__p4__c1,Myrtle the Turtle in Boston playground has to go!,4,City Hall should listen to the parents who actually use the playground,2,2,0.564103,0.5,True,Persuasive Propaganda,bandwagon,adjudicated_prompt2|gpt5mini_prompt5
former cia spy valerie plame set for senate run __p0__c1,Former CIA spy Valerie Plame set for Senate run as Democrat,0,a bottle of rat poison.,2,2,0.564103,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gpt5mini_prompt5
former cia spy valerie plame set for senate run __p0__c2,Former CIA spy Valerie Plame set for Senate run as Democrat,0,bigoted or dangerous ideologies masquerading as policy,2,2,0.564103,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gpt5mini_prompt5
former cia spy valerie plame set for senate run __p0__c3,Former CIA spy Valerie Plame set for Senate run as Democrat,0,America's Jews Are Driving America's Wars,2,2,0.564103,0.5,True,Inflammatory Language,scapegoating,adjudicated_prompt2|gpt5mini_prompt5
former cia spy valerie plame set for senate run __p0__c4,Former CIA spy Valerie Plame set for Senate run as Democrat,0,"Jews 'own the media,'",1,1,0.282051,0.5,False,Inflammatory Language,demonization,gpt5mini_prompt5
city council pwsa and the public weigh in on pro__p1__c1,"City Council, PWSA and the public weigh in on proposed agreement",1,loosey-goosey,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,gemini_flash_prompt5|gpt5mini_prompt5
city council pwsa and the public weigh in on pro__p2__c1,"City Council, PWSA and the public weigh in on proposed agreement",2,"To this day, I won't have a glass of PWSA water",1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
city council pwsa and the public weigh in on pro__p3__c1,"City Council, PWSA and the public weigh in on proposed agreement",3,our residents here would have no voice whatsoever,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
video crew from italys gelato university gets th__p3__c1,Video crew from Italy's Gelato University gets the scoop on Pittsburgh,3,spread the frozen dessert gospel,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
